domain,crawl_count,use_optimizely,rank
opentable.de,1,0,89517
opentable.jp,1,0,121146
openuniversity.edu,17,17,74612
opera.org.au,31,0,469894
operationsmile.org,31,0,412133
opineygane.com,60,0,535415
opinioesdevalor.com.br,12,0,594404
oponytanio.pl,31,31,326183
oprah.com,8,0,12848
oprekzone.com,4,0,924565
opsm.com.au,2,0,179071
opt.ne.jp,1,0,296849
opternative.com,45,0,399669
optimizely.com,47,47,8749
optimizesmart.com,57,0,78583
optimizilla.com,1,0,17076
optimonk.hu,1,1,651448
optimus-education.com,1,0,597090
optmyzr.com,25,0,112572
optus.com.au,3,3,6828
optussmartpay.com,2,0,374504
oracle.com,16,0,391
orange.com,6,0,25599
orange.ro,27,0,18599
orangesoda.com,124,0,702166
orbitmedia.com,3,0,84156
orbitonline.com,31,0,399174
orchardcorset.com,31,0,259379
orckestra.com,1,0,571758
ordoro.com,22,0,112465
oregonclinic.com,1,0,710044
organiclifestylemagazine.com,31,0,268007
organizedthemes.com,8,0,554716
organizze.com.br,4,0,122774
origin.com,95,0,2609
orion-menuiseries.com,31,0,332814
orlandohealth.com,29,0,184871
orlebarbrown.com,6,0,363209
ortobom.com.br,6,0,111552
oscaroparts.com,30,0,516061
oscarotero.com,4,0,384537
otomoto.pl,30,0,1620
otrestaurant.com,8,0,301448
otrs.com,5,0,118632
otterbox.com,91,0,18339
otterbox.de,31,0,551535
ourcommunity.com.au,5,0,364369
ouropal.com,2,0,135707
ourparents.com,31,0,387586
outbound.io,24,0,257353
outboundengine.com,1,0,196081
outdoorzy.pl,62,0,383354
outernet.is,7,0,531165
outfittery.ch,5,0,647238
outfittery.com,8,0,810975
outfittery.de,8,0,221670
outright.com,6,0,871312
ouya.tv,105,0,381996
ove.com,13,0,73292
overnightprints.com,122,0,52000
overplay.net,17,0,230170
ovuline.com,5,0,203959
ownerlistens.com,22,0,571843
oxfamamerica.org,1,0,179351
oxfol.com,2,0,265699
oxfordfajar.com.my,1,0,411472
oxfordonlinepharmacy.co.uk,5,0,436825
ozbargain.com.au,101,0,2718
ozgameshop.com,31,0,60457
ozlotteries.com,80,0,53596
ozspeedtest.com,13,0,61524
p-kit.com,1,0,121425
p2p-kredite.com,12,0,376043
p4panorama.com,31,0,453788
pabo.be,4,0,178082
pabo.com,31,0,711837
pac-12.com,3,0,26333
pacermonitor.com,2,0,102377
pacificcoast.com,1,0,244704
packerseverywhere.com,3,0,868422
paddle.com,17,0,49320
paessler.com,83,0,33334
page365.net,3,0,149165
pagefair.com,2,0,255091
pagely.com,3,0,104441
pagemodo.com,215,0,98514
pagerduty.com,47,0,23595
pagesblanches.be,2,0,233276
pagesdor.be,238,0,63573
pagesix.com,115,0,3328
paginasamarillas.com.sv,31,0,224642
paige.com,1,0,142641
pakdenono.com,31,0,623872
paleoplan.com,5,0,268593
palmbeachjewelry.com,31,0,288709
paloaltonetworks.com,26,0,21205
pandasecurity.com,91,0,11924
panduit.com,31,0,60136
panoramaed.com,30,0,205324
panpacific.com,28,0,155400
pantene.com,1,0,331277
papaki.com,20,0,54425
papal.com,2,0,718118
paperdirect.com,31,0,165177
paperfile.net,8,0,171951
paperlessproposal.com,93,0,406795
papersource.com,91,0,31075
paperstyle.com,31,0,365330
papyrusonline.com,1,0,96073
parallels.com,20,0,15016
paramore.net,8,0,233745
parasut.com,31,0,39508
parchment.com,62,0,18314
parent-employeur-zen.com,93,0,635473
parenttoolkit.com,3,0,369295
parispass.com,30,30,199785
parispass.es,31,31,829380
parkbcp.co.uk,31,0,604370
parkerny.com,31,0,630870
parkfast.com,31,0,695156
parkme.com,31,0,105246
parkroyalhotels.com,29,0,210405
parkseed.com,31,0,175961
paroles.net,57,0,19233
partstown.com,2,0,94581
passeidireto.com,88,0,4135
passportsandvisas.com,150,0,149858
pasternack.com,1,0,172104
path.com,3,0,66084
patrolbase.co.uk,31,0,92563
paulaschoice.com,3,0,35670
paulaschoice.com.au,1,0,312077
paulsmith.com,6,0,49445
paychex.com,3,0,8378
payfirma.com,31,0,550602
payleven.com.br,6,0,89538
paynearme.com,11,0,369357
payplan.com,31,0,651245
payplug.com,2,0,40011
paysubsonline.com,23,0,440905
paytrail.com,31,0,50401
pazienti.it,31,31,70230
pccamp.ir,30,0,414138
pcmbtoday.com,31,0,142541
pcpartner.com.tr,31,0,766934
pdf2jpg.net,13,0,7430
pdfannotator.com,2,0,268852
pdflite.com,2,0,279499
pdfzilla.com,9,0,102523
peachjohn.co.jp,91,0,91518
peanutbutterandwhine.com,10,0,555038
pearsonhomeschool.com,3,0,919724
pearsonschool.com,21,0,33803
pedaids.org,1,0,343507
peeperz.com,22,0,102989
peerby.com,31,0,480555
peerform.com,2,0,384296
pelikan.cz,30,0,189007
pelikan.hu,11,0,370370
pelikan.sk,4,0,89537
pencils.com,1,0,168987
pencilsofpromise.org,2,0,422383
penheaven.co.uk,9,0,197224
peninsulagrouplimited.com,31,0,558362
pennfosterglobal.com,24,0,773418
pentatonemusic.com,1,0,489604
people.com,71,15,1050
peopleforbikes.org,31,0,358829
pepper.nl,5,0,531211
percolate.com,77,0,102154
perfectaudience.com,91,0,127289
perfumania.com,31,0,91058
perkville.com,3,0,110075
permies.com,15,0,56572
perriconemd.co.uk,31,0,834278
personalcapital.com,122,0,10955
personalloans.com,17,0,372332
personaltrainerfood.com,2,0,575385
pertamax7.com,1,0,205522
peruforless.com,1,0,748689
perunature.com,12,12,889432
petassure.com,2,0,394782
petbucket.com,18,0,474453
petcentric.com,3,0,550157
petcircle.com.au,31,0,129884
petcube.com,21,0,258989
petdoors.com,31,0,412155
peterdobias.com,1,0,351463
peterglenn.com,5,0,108814
petit-bateau.us,31,0,405664
petplus.com,12,0,876297
petwellbeing.com,124,120,417766
pex.jp,91,0,11071
pezeshksonati.com,31,0,687122
pfaw.org,1,0,228972
pga.com,190,160,52366
pga.org,14,0,255319
pge.com,3,3,10693
pgi.com,31,0,178434
pgs-soft.com,31,0,200988
pharmacydirect.co.nz,31,0,238653
pharmnet.gr,31,0,588910
phl17.com,7,0,989655
phmetropol.dk,1,0,85115
phoenixhouse.org,31,0,366862
phone.com,87,0,82192
phone2action.com,60,60,549951
phoneinfo.com.br,23,0,434342
phonepower.com,2,0,313178
phorum.gr,15,0,342383
photoaffections.com,31,0,111993
photoephemeris.com,23,0,143072
photofeeler.com,50,0,54346
photojojo.com,121,0,135827
photowall.se,1,0,639498
pianoinaflash.com,11,0,790330
picatic.com,22,0,122838
picfair.com,1,0,178795
picktu.com,124,0,245104
pickyeaterblog.com,31,0,796190
picpay.com,8,0,346728
picswan.com,4,0,153068
pictet.co.jp,31,0,584365
piesync.com,19,0,193202
piggybackr.com,16,0,849897
pih.org,1,0,240482
pikenursery.com,2,0,865368
pikosky.sk,31,0,417336
piktochart.com,72,0,8918
pillpack.com,24,21,181185
pingboard.com,9,0,63109
pinger.com,3,0,87743
pingidentity.com,61,0,24131
pinkstinks.de,1,0,491052
pinnaclecart.com,31,0,209021
pinshape.com,31,0,47161
pinupgirlclothing.com,3,0,129938
pipedrive.com,64,0,4921
pipelinedeals.com,13,0,93736
pipelineroi.com,26,0,920685
pippinsplugins.com,6,0,168101
piscinas.com,31,0,268393
pistonheads.com,118,0,9231
pitacodoblogueiro.com.br,23,0,345713
pitchanything.com,1,0,727053
pitchbook.com,31,0,24633
pix11.com,39,0,42650
pixafy.com,2,0,593377
pixartprinting.co.uk,155,0,185864
pixartprinting.com.pt,31,0,184179
pixartprinting.de,12,0,584756
pixartprinting.es,91,0,40363
pixartprinting.fr,60,0,57020
pixartprinting.it,120,0,18207
pixelunion.net,18,0,78387
pixlee.com,4,0,164611
pixlr.com,45,0,1637
pixta.jp,59,0,16026
pizzahut.co.th,17,0,159136
pizzahut.com,7,0,3294
pjmedia.com,121,0,11649
pkw.de,4,0,96974
placester.com,13,13,120894
plaingreenloans.com,13,0,823184
planar.com,1,0,173449
planetary.org,61,0,106047
planetnews.gr,25,0,815143
plannedparenthood.org,4,4,15770
plannedparenthoodaction.org,1,0,252723
planningcenteronline.com,3,0,6945
plastic-mart.com,30,0,333202
plastika-okon.ru,18,0,423926
plated.com,105,0,58952
platejoy.com,11,0,364680
platinumnotes.com,7,0,763033
plattetvdiscounter.nl,7,7,465332
platts.com,31,0,89840
play.pl,4,0,7802
player.hu,2,0,31370
playerize.com,5,0,677858
playrific.com,1,0,531717
playstudios.com,31,0,171850
playtogga.com,3,0,96128
plesk.com,19,0,13372
pley.com,15,0,748280
plumvoice.com,31,0,478476
pluralsight.com,8,0,3221
pluto.tv,25,0,53654
pnj.com,23,0,124120
podio.com,34,0,5907
pogoplug.com,15,0,421476
points.com,93,0,40581
pokernet.dk,25,0,184338
polarnopyret.se,31,0,408089
polesandblinds.com,18,0,852892
policygenius.com,31,12,90304
polisionline.com,31,0,858777
politico.com,140,0,866
politix.com.au,30,0,283212
polldaddy.com,36,0,20318
polleverywhere.com,62,0,33842
polo-motorrad.de,31,0,67344
pond5.com,8,0,6854
pongcase.com,27,0,872316
ponominalu.ru,55,0,32993
poorlydrawnlines.com,77,0,30429
popdust.com,44,0,93860
pophangover.com,18,0,436371
popmarket.com,1,0,635031
populr.me,1,0,562824
popupdomination.com,12,0,291045
porch.com,6,0,34320
porn-xxx-videos.com,2,0,229244
porn99.net,36,0,62379
pornokol.net,2,0,253252
pornosisters.com,1,0,760669
pornteam.com,21,0,932667
portail-autoentrepreneur.fr,2,0,138278
portalbrasil.net,23,0,120938
portea.com,60,0,118844
portent.com,12,0,73866
porterdavis.com.au,2,0,429288
portoimagem.wordpress.com,6,0,984369
posirank.com,6,0,270248
positionly.com,57,0,330113
positiveparentingsolutions.com,27,0,280159
positivepromotions.com,31,0,235288
positivessl.com,2,0,270557
post-gazette.com,63,0,17817
postach.io,27,0,214920
postcodeloterij.nl,31,0,91717
postmarkapp.com,35,0,97716
postscanmail.com,5,0,510466
potatogoodness.com,3,0,457577
poundstopocket.co.uk,30,0,400410
poweredbysearch.com,48,0,399047
powerequipmentdirect.com,31,0,184384
powerlinx.com,1,0,790578
powerreviews.com,85,0,27687
powershop.co.nz,13,0,275156
pr8directory.com,22,0,367688
practicalpages.wordpress.com,2,0,860067
practicefusion.com,93,0,21005
practiceignition.com,29,0,427303
prana.com,9,9,34550
pranahaus.de,1,0,429214
prefijo-internacional.info,28,0,636962
prefisso-internazionale.info,28,0,367372
preis24.de,18,0,67293
preloved.co.uk,29,0,18418
premera.com,2,0,58282
premiumbeat.com,6,0,6487
prepsportswear.com,91,0,65127
pressable.com,1,0,119088
pressedjuicery.com,19,0,187628
pressfire.no,50,0,66466
pressly.com,6,0,212551
pressxchange.com,62,0,185121
prestataires.com,30,0,462716
prestoexperts.com,3,0,87231
prevention.com,4,0,7250
prezi.com,182,164,459
pricearea.com,2,0,65702
pricejot.com,85,0,649515
pricena.com,2,0,15844
priceonomics.com,91,0,95328
pridebites.com,31,0,442953
primatelabs.com,42,0,614451
primeugandasafaris.com,1,0,933887
primrose.co.uk,31,0,153153
princes-trust.org.uk,1,0,233236
princess.com,3,0,18337
printed.com,29,0,94599
printingnow.com,31,0,226132
prioridata.com,22,0,213858
priorilegal.com,31,0,598729
prisonfellowship.org,10,0,278919
privatefleet.com.au,31,0,448972
privatestudentloans.com,28,0,563726
proactiv.com,3,0,110858
proactiv.jp,28,0,202445
prochoiceamerica.org,31,0,275451
procpr.org,8,0,278520
procurify.com,4,0,153287
productiveflourishing.com,14,0,284470
productpilot.com,17,0,704594
productplan.com,22,0,92571
profilecanada.com,14,0,271748
profiseller.de,10,0,239981
progress.com,92,0,48657
promoshin.com,9,0,312654
promoter.io,11,1,124221
promotot.com,21,0,752037
propellerheads.se,61,0,31712
property24.com,105,0,5700
property24.com.ph,26,0,89899
propertymetrics.com,1,0,148984
propertypal.com,18,0,53688
propertyware.com,33,0,27635
proprietariodireto.com.br,30,0,591764
proschools.com,8,8,797176
prosiebengames.de,2,0,228377
prospects.ac.uk,3,0,13731
prosper.com,122,60,32527
prosperent.com,8,0,33992
protectingconsumerrights.com,31,0,838181
protection1.com,31,0,299756
protective.com,22,0,151712
proteinfabrikken.no,31,0,100920
protiviti.com,1,0,116612
proudpak.pk,31,0,955057
proxyvideo.net,40,0,144549
prweb.com,121,113,16723
psafe.com,3,0,88039
psico.mx,93,0,446439
psiproductfinder.de,23,0,566861
psni.police.uk,31,0,795746
psychicsource.com,155,155,356387
psychjobsearch.wikidot.com,1,0,330127
psychologue.net,31,0,163029
ptengine.jp,31,0,51877
puaro.lv,1,0,591418
publicdesire.com,2,0,51830
publicrecords.com,15,0,506441
publicstorage.com,79,0,45099
publitas.com,122,0,24266
pubnub.com,48,0,69557
puckermob.com,22,0,101736
pulsd.com,11,0,215098
pumbate.com,3,0,424418
punkt1.dk,9,0,887238
punters.com.au,30,0,37727
pure-ecommerce.com,6,0,914874
pure-nudist.com,4,0,430625
pureformulas.com,91,0,70546
purelondon.com,29,0,959248
pureman.com.au,31,0,947863
puresafety.com,1,0,467894
purplebricks.com,2,0,366701
pushon.co.uk,31,0,735852
putmeinthestory.com,20,0,201001
putsmail.com,2,0,180540
puzzlewarehouse.com,31,0,106461
pva.org,31,0,557204
pylint.org,2,0,448763
qasymphony.com,19,0,264985
qbd.com.au,31,0,239045
qctimes.com,30,0,88686
qello.com,31,0,246498
qiita.com,106,0,1222
qispackaging.com.au,13,0,781264
qlmortgageservices.com,31,0,326483
qntm.org,19,0,239132
qr-code-generator.com,2,0,13029
qraved.com,30,0,118120
qrcode-generator.de,1,0,220225
qsh.eu,1,0,766629
qt.com.au,23,0,115785
quadriga.eu,4,0,638081
qualaroo.com,39,0,200809
qualcomm.cn,30,0,139807
qualcomm.com,2,0,8428
qualityflooring4less.com,22,0,835164
qualtrics.com,152,147,1025
qubole.com,31,31,125919
queerty.com,86,0,13293
questrade.com,3,0,18349
quibids.com,112,0,88236
quickbase.com,62,0,11771
quickbookstraining.com,1,0,509855
quickpark.ie,1,0,726388
quickquote.com,1,0,808472
quickschools.com,31,0,183037
quicksize.fr,31,0,545551
quickstart.com,6,0,238917
quicktapsurvey.com,22,0,257378
quiet.ly,2,0,259784
quimbee.com,5,0,17088
quip.com,30,30,7649
quirky.com,35,0,154733
quotemedia.com,11,0,147633
qustodio.com,7,0,47181
qwilr.com,6,0,126028
qxl.dk,18,0,399029
r29.com,33,0,282535
rabatt.se,2,0,579876
rac.com.au,5,0,134646
racechip.com,1,0,234805
racechip.de,1,0,165079
rach.io,1,0,402669
radius.com,155,0,306514
radley.co.uk,31,0,87274
radonline.de,31,0,355112
rafflecreator.com,1,0,548938
raileurope.ca,17,0,531298
raileurope.com,54,0,36128
raileurope.com.mx,20,0,887078
railstutorial.org,27,0,109582
railwaygazette.com,1,0,181134
rainforest-alliance.org,1,0,153754
rainforestqa.com,13,0,124416
raise.me,5,0,84626
rajalacamera.fi,4,0,107468
rajaputramedia.com,52,0,374829
rajeman.com,31,0,388837
raketherake.com,31,0,976700
rakuten.de,1,0,9265
random-name-generator.info,6,0,86177
randomterrain.com,21,0,711905
randstad.ca,31,31,62520
randstad.com,3,3,94845
randstad.es,31,0,55739
randstad.nl,3,3,74814
randstadusa.com,155,155,58244
ranktrackr.com,12,0,200824
raovat3s.com,17,0,423230
rapid7.com,91,0,41424
rapidhits.net,8,0,327349
rashidfaridi.com,56,0,671042
rasmussen.edu,166,0,25107
ratedpeople.com,89,0,103377
raventools.com,63,0,83651
razorsync.com,31,0,215365
rbauction.com,31,0,61914
rcapedia.ro,90,0,829543
rdi.co.uk,10,0,172184
rdw.by,31,0,303530
reachlocal.com,9,0,86652
readbyqxmd.com,15,0,125837
readly.com,20,0,82713
readtheoryworkbooks.com,24,0,354592
reaktor.com,2,0,293401
realcrowd.com,30,0,716768
realdealdocs.com,4,0,572427
realeflow.com,25,0,206718
realestate.com,28,0,110470
realestateexpress.com,1,0,80082
realitytea.com,119,0,57602
realityviews.in,3,0,499783
reallygoodstuff.com,31,0,71652
reallymoving.com,31,0,297574
realpage.com,3,0,14786
realscout.com,16,0,130499
realsimple.com,4,0,6578
realsubliminal.com,2,0,657725
realtor.com,163,0,905
realtrafficsource.com,1,0,656540
realtytrac.com,89,0,59179
reassurez-moi.fr,31,0,232684
reaxys.com,3,0,62758
rebeccaminkoff.com,87,0,31710
rebeccataylor.com,31,0,272228
rebelcircus.com,31,0,29376
rebelmouse.com,88,0,71302
rebelsnotes.com,31,0,710301
rebtel.com,35,0,45657
recipematcher.com,2,0,946712
recommendedagencies.com,27,0,465588
recruitloop.com,1,0,205084
recruitmentgenius.com,14,0,370931
recycler.com,89,0,72034
redcross.ca,31,0,117782
redgiant.com,6,0,17555
redstamp.com,31,0,462056
redtri.com,122,0,48963
reduction-image.com,22,0,148722
reebok.co,2,0,243074
reebok.co.uk,10,0,56661
reebok.com,6,0,12048
reebok.de,2,0,90981
reebok.es,2,0,91357
reebok.fr,2,0,64488
reebok.it,2,0,168047
reebok.nl,2,0,241979
reef.com,2,0,234273
reelio.com,31,0,582079
referralsaasquatch.com,17,0,219557
refuel4.com,2,0,629803
regenwald.org,155,0,130428
register.ly,31,0,410888
regus.ca,2,0,558200
regus.co.in,2,0,205759
regus.co.jp,2,2,482195
regus.co.za,2,0,980415
regus.de,2,0,706806
regus.es,4,0,479469
regus.fr,2,0,502659
regus.it,2,0,662409
reifendirekt.at,31,0,194957
reifendirekt.ch,31,0,146415
reifendirekt.de,91,0,22306
reise.de,30,0,712603
relatieplanet.nl,31,0,153674
reloadedtech.com,45,0,876378
remarkety.com,1,0,110156
remax.ca,3,0,26763
remember.no,62,0,362954
remind.com,144,114,16925
rengas-online.com,31,0,414132
renoveru.jp,3,0,369402
renown.org,1,1,244618
rent-a-guide.com,31,0,549645
rent-a-guide.de,1,0,435561
rent.com,55,52,18698
rentalhomes.com,31,0,145889
rentals.com,48,0,133324
rentbyowner.com,20,0,71712
renterswarehouse.com,31,0,272546
rentify.com,10,0,770977
rentokil.co.uk,3,0,292620
rentokil.de,3,0,534351
renttoown.org,31,0,969484
renttrack.com,19,0,246718
rephunter.net,25,0,654973
repjegy.hu,31,0,246327
replicon.com,4,0,16706
reportaznet.gr,6,0,327606
reproductiverights.org,1,0,359400
reputation.com,216,0,84439
research-panel.jp,42,0,17841
reserveout.com,6,0,897220
responsesource.com,31,0,106755
restaurants.com,31,0,371319
restorando.cl,31,0,699947
restorando.com,2,0,194330
restorando.com.ar,3,0,200138
restorando.com.br,7,0,388109
restorando.com.co,36,0,381817
restorando.com.mx,2,0,801291
resultadojogodobicho.net,1,0,158118
resume-now.com,50,50,26106
resumecompanion.com,25,0,93265
resumegig.com,6,0,469220
resumes-cover-letters-jobs.com,1,0,461597
retail-week.com,6,0,74495
retargeter.com,42,0,281089
retif.es,3,0,220026
retif.eu,3,0,78885
retreat.guru,2,0,213557
retrofitme.com,1,0,709659
retrosupply.co,1,0,147351
revaluate.com,14,0,724862
reviewanygame.com,1,0,346723
reviewtrackers.com,31,26,131685
revolutionprep.com,30,0,441850
revolvecamera.com,8,0,656979
revolveclothing.com.au,1,1,112821
revolveclothing.es,19,19,729433
revolveclothing.fr,1,1,298547
rexel.nl,6,0,616266
rexelusa.com,2,0,170407
rezstream.com,31,0,208156
rhemabooks.org,31,0,653012
ricardo.ch,111,0,5558
richardsherman25.com,31,0,938874
rickshawbags.com,2,0,629281
riddle.com,31,0,228198
rignite.com,31,0,392884
rihabnews.com,18,0,742961
rikorda.it,31,0,93897
rimondo.com,2,0,183930
rimstar.org,31,0,392107
ringer.org,1,0,191914
ringpinion.com,31,0,535592
rings-things.com,1,0,207558
ripio.com,1,0,113636
riseinteractive.com,29,29,678565
risk-show.com,1,0,642958
riskology.co,20,0,360011
risquesluts.com,2,0,353730
rituals.com,8,0,42350
rivalo.com,90,0,5511
riverbed.com,2,0,64157
rivers.com.au,1,0,111927
rkbridal.com,22,0,511256
roadloans.com,28,0,208460
roaminghunger.com,11,0,74562
robertmondaviwinery.com,31,0,594393
robertwayne.com,1,0,511738
robinhus.dk,155,0,428959
robinpowered.com,3,0,115129
robinsharma.com,29,0,123432
robinson.com,134,0,208318
robinspost.com,19,0,239318
robolinks.com,31,0,782576
robot-hugs.com,14,0,406152
robotblog.ir,7,0,684264
rocketlawyer.co.uk,2,0,124470
rocketlawyer.com,6,6,14557
rocketmiles.com,32,0,133609
rockler.com,91,0,22282
rocksbox.com,7,7,152379
rodale.com,12,0,191332
rodypolis.com,17,0,773022
rohde-schwarz.com,31,0,70614
rokkitwear.com,29,0,690711
roku.com,120,0,6106
rolepoint.com,27,0,110331
roligaprylar.se,31,0,210264
rollbar.com,13,0,47628
rollingstoneaus.com,2,0,319389
romanoriginals.co.uk,6,6,187996
romanticweekends.co.za,2,0,987986
romeandvaticanpass.com,31,31,586394
roojoom.com,19,0,624317
roomsforafrica.com,9,0,120297
rossu.edu,2,0,143923
rot-weiss-essen.de,2,0,686687
rotatemyvideo.net,1,0,160089
route4me.com,31,0,680224
routeperfect.com,19,0,241267
rover.com,59,0,10677
roverparts.com,31,0,220734
roxypalace.com,31,0,338129
royalcanin.com,3,0,133145
rsa.ie,31,0,125706
rsm.nl,9,0,122730
rspca.org.uk,1,0,72906
rtacabinetstore.com,31,0,273140
ruanku.com,2,0,595137
rubberchickencards.com,31,0,852368
rubberstamps.net,31,0,189279
rubylane.com,3,0,43921
rudyproject.com,29,0,672065
ruelala.com,8,0,13459
rugbyworld.com,1,0,694863
rugdoctor.com,2,0,318532
rumorfix.com,17,0,882292
runelandhs.se,2,0,819081
rungreen.com,31,0,931538
runnersworld.com,236,0,8130
runningshoesguru.com,31,0,64863
runsoftware.net,28,0,736555
rush-online-bookings.co.uk,4,0,699146
rutlandcycling.com,31,0,121395
s-ajfan.com,1,0,57450
saatchiart.com,90,0,18623
saatforumu.com,30,0,336904
safarinow.com,21,0,40702
safelite.com,1,1,70487
safetyculture.com.au,31,0,834915
safetylearning.co.uk,1,0,837274
safetyservicescompany.com,4,0,497351
safexbikes.com,1,0,85778
sage.com,56,56,14480
sage.de,4,4,130415
sageone.de,2,2,362775
sahranews.com,93,0,858398
sailthru.com,66,0,70628
saleae.com,31,0,242624
salehoo.com,91,0,48187
salesavvy.co,8,0,403632
salesgenie.com,1,0,206005
saleshop.jp,5,0,494147
salmon.com,31,0,258499
salon-services.com,31,0,347273
saloniris.com,31,0,598610
saloonati.com,31,0,839203
salsalabs.com,90,84,52261
salud.com.ar,31,0,849689
samanage.com,31,0,59187
sambatech.com,107,0,116283
samm.com,31,0,314221
sammoon.com,31,0,539734
samplewords.com,2,0,273084
samsungsfour.com,2,0,131565
sandscotaicentral.com,25,0,226372
sanebox.com,64,0,95830
sanidirect.nl,31,0,830227
sanitaer.org,31,0,888419
sanitas.es,86,0,30952
santafeuniversity.edu,27,0,746915
santanderconsumer.se,31,0,242842
sappe.it,1,0,952970
sarahdoody.com,17,0,830294
sassandbide.com,5,0,507553
saucelabs.com,41,0,54891
sautil.com.br,30,0,849219
save24.lt,1,0,569919
savefrom.net,164,0,100
savethechildren.org.uk,4,0,205340
saveup.com,6,0,329278
savevideo.me,3,0,10397
savilerowco.com,1,0,215044
savingstar.com,32,0,165275
saxana.sk,31,0,363757
saysuncle.com,3,0,916223
sbcoaching.com.br,25,0,229237
sbmenus.com,31,0,142544
